year month day hour minnute second latitude longitude depth magnitude label
2013 1 16 7 58 43.38 40.0493 140.5493 10.03 0.8 1
2013 1 16 7 59 50.86 40.0482 140.5467 9.50 0.8 1
2013 1 16 15 6 42.48 40.0433 140.5352 10.31 0.7 0
2013 1 16 19 42 13.55 40.0470 140.5513 10.13 0.6 1
2013 1 16 19 42 21.47 40.0497 140.5497 10.23 1.4 0
2013 1 16 19 45 53.66 40.0485 140.5523 9.56 0.8 0
2013 1 16 20 1 36.68 40.0492 140.5533 9.44 1.0 1
2013 1 16 20 1 59.61 40.0487 140.5483 10.13 0.6 0
2013 1 16 20 18 54.81 40.0487 140.5500 10.41 1.5 1
2013 1 16 20 19 15.61 40.0505 140.5412 9.91 0.8 1
2013 1 16 20 54 35.97 40.0523 140.5418 10.08 0.4 0
2013 1 16 21 34 16.98 40.0473 140.5488 10.62 0.3 1
2013 1 17 3 36 36.89 40.0447 140.5393 9.26 1.3 1
2013 1 17 7 23 16.68 40.0477 140.5513 10.20 1.2 1
2013 1 17 7 23 55.51 40.0472 140.5487 9.79 1.0 1
2013 1 17 8 18 19.17 40.0487 140.5500 9.71 1.4 1
2013 1 17 8 25 44.98 40.0488 140.5447 10.45 0.6 1
2013 1 17 11 47 2.96 40.0500 140.5367 10.13 0.8 0
2013 1 18 2 19 45.71 40.0523 140.5420 10.03 0.5 0
2013 1 18 21 33 1.24 40.0450 140.5520 9.64 1.3 0
2013 1 19 5 35 13.62 40.0545 140.5398 9.84 0.7 0
2013 1 19 5 35 59.84 40.0508 140.5417 8.70 1.2 1
2013 1 20 0 23 42.33 40.0478 140.5398 8.84 0.6 0
2013 1 20 3 16 22.45 40.0465 140.5418 8.56 0.3 0
2013 1 20 14 59 46.31 40.0435 140.5482 8.96 0.5 0
2013 1 20 16 44 46.04 40.0212 140.5425 5.50 0.5 0
2013 1 20 18 12 46.09 40.0510 140.5523 9.91 1.1 0
2013 1 21 22 9 18.50 40.0425 140.5413 9.39 0.9 1
2013 1 21 23 9 40.35 40.0457 140.5587 10.52 0.4 0
2013 1 22 4 26 55.60 40.0463 140.5458 8.98 0.6 0
2013 1 22 15 19 30.78 40.0427 140.5410 8.91 1.8 1
2013 1 24 1 36 22.32 40.0287 140.5352 8.92 0.3 1
2013 1 24 2 50 5.80 40.0450 140.5427 9.32 0.6 0
2013 1 24 3 10 26.96 40.0407 140.5447 9.61 1.0 0
2013 1 24 7 43 49.76 40.0438 140.5402 8.80 0.6 0
2013 1 24 12 20 23.55 40.0537 140.5438 9.44 0.0 0
2013 1 24 12 29 55.48 40.0527 140.5493 11.13 0.4 1
2013 1 24 13 5 37.97 40.0310 140.5262 9.97 0.9 1
2013 1 25 21 56 41.31 40.0485 140.5470 9.15 2.4 0
2013 1 26 14 55 40.59 40.0403 140.5465 9.63 1.4 1
2013 1 26 14 56 40.66 40.0395 140.5473 8.92 1.6 1
2013 1 27 12 57 29.76 40.0292 140.5268 8.04 0.6 1
2013 1 27 13 27 36.13 40.0355 140.5427 5.65 0.7 1
2013 1 28 7 37 19.57 40.0483 140.5512 10.85 0.5 1
2013 1 28 18 34 35.78 40.0445 140.5373 8.94 2.3 0
2013 1 28 18 35 3.03 40.0458 140.5388 8.98 3.1 0
2013 1 28 18 36 40.16 40.0373 140.5330 8.23 0.5 1
2013 1 28 18 36 59.02 40.0430 140.5325 9.46 0.7 1
2013 1 28 18 38 22.34 40.0462 140.5363 8.48 2.2 1
2013 1 29 10 36 6.07 40.0415 140.5453 9.81 1.5 1
2013 1 30 12 16 19.69 40.0487 140.5437 9.29 1.4 0
2013 1 31 0 2 21.62 40.0472 140.5288 9.53 0.4 1
2013 1 31 1 30 37.76 40.0347 140.5490 7.92 0.5 1
2013 1 31 19 36 32.08 40.0563 140.5405 11.25 0.1 1
2013 1 31 19 36 54.71 40.0505 140.5513 9.36 1.1 0
2013 2 1 21 10 43.83 40.0347 140.5445 8.95 0.7 1
2013 2 3 0 18 18.00 40.0423 140.5430 9.20 0.7 1
2013 2 3 1 24 28.92 40.0548 140.5417 8.74 0.7 1
2013 2 3 3 33 13.02 40.0445 140.5420 9.69 0.8 1
2013 2 3 10 51 14.27 40.0488 140.5503 9.96 1.0 0
2013 2 3 18 43 52.74 40.0442 140.5335 8.52 1.2 1
2013 2 3 22 59 19.12 40.0365 140.5440 8.74 0.1 1
2013 2 3 22 59 28.77 40.0382 140.5510 9.07 1.1 0
2013 2 3 23 1 52.92 40.0398 140.5448 9.33 0.3 1
2013 2 3 23 7 26.79 40.0367 140.5520 8.82 1.1 1
2013 2 3 23 25 21.89 40.0363 140.5508 8.96 0.5 1
2013 2 3 23 44 25.04 40.0393 140.5520 10.31 1.7 0
2013 2 4 1 19 17.08 40.0368 140.5490 8.89 0.7 1
2013 2 4 1 19 25.19 40.0358 140.5493 9.88 1.0 1
2013 2 4 3 16 19.30 40.0528 140.5453 10.74 0.8 0
2013 2 4 3 17 0.16 40.0563 140.5397 10.93 0.4 0
2013 2 4 3 41 8.40 40.0537 140.5408 9.95 0.3 0
2013 2 4 3 41 54.17 40.0522 140.5335 9.31 0.5 0
2013 2 4 4 28 58.34 40.0543 140.5412 10.45 0.7 0
2013 2 4 10 32 47.50 40.0340 140.5503 9.30 0.7 0
2013 2 4 19 35 37.21 40.0460 140.5375 9.14 2.0 1
2013 2 5 1 5 14.03 40.0548 140.5247 8.53 1.1 1
2013 2 5 14 16 59.05 40.0540 140.5357 7.65 0.4 0
2013 2 6 3 39 37.17 40.0293 140.5307 9.28 0.8 1
2013 2 6 5 1 3.91 40.0278 140.5338 9.24 0.6 1
2013 2 6 5 4 40.67 40.0260 140.5393 8.41 1.2 1
2013 2 6 5 5 9.35 40.0303 140.5318 8.62 0.1 1
2013 2 7 3 8 32.80 40.0313 140.5202 7.53 0.5 1
2013 2 7 19 9 50.26 40.0442 140.5440 9.06 1.9 0
2013 2 8 11 50 24.12 40.0442 140.5432 9.37 2.1 0
2013 2 9 3 47 44.26 40.0458 140.5343 9.41 1.5 1
2013 2 9 11 48 26.42 40.0448 140.5308 9.32 1.7 1
2013 2 11 18 19 4.88 40.0457 140.5437 9.15 1.2 0
2013 2 12 16 16 38.64 40.0453 140.5483 9.08 0.5 1
2013 2 13 2 27 0.10 40.0360 140.5342 9.25 1.1 1
2013 2 13 2 28 23.79 40.0375 140.5285 8.99 0.1 1
2013 2 13 20 23 21.47 40.0470 140.5510 9.21 0.6 0
2013 2 14 12 38 7.69 40.0418 140.5278 7.35 0.3 1
2013 2 14 20 38 10.59 40.0300 140.5403 8.46 1.1 1
2013 2 15 1 23 27.58 40.0382 140.5315 8.99 1.4 1
2013 2 15 1 59 23.04 40.0377 140.5327 8.76 1.1 1
2013 2 15 22 48 18.66 40.0455 140.5467 9.11 0.8 0
2013 2 16 4 39 29.36 40.0500 140.5435 9.31 1.3 0
2013 2 16 12 25 12.32 40.0483 140.5558 10.33 2.2 1
2013 2 16 12 27 0.70 40.0478 140.5463 9.80 0.1 1
2013 2 16 23 26 10.84 40.0273 140.5365 7.57 1.2 1
2013 2 17 14 31 48.15 40.0497 140.5445 9.22 1.9 1
2013 2 17 19 12 25.05 40.0495 140.5445 8.42 1.9 1
2013 2 17 19 13 6.00 40.0485 140.5375 9.72 0.5 1
2013 2 18 4 26 35.42 40.0428 140.5437 8.76 1.6 1
2013 2 18 7 11 48.33 40.0283 140.5305 9.35 0.5 1
2013 2 20 16 59 9.19 40.0388 140.5455 9.13 0.7 1
2013 2 20 18 19 7.78 40.0438 140.5335 10.01 1.1 0
2013 2 21 9 17 4.15 40.0483 140.5453 9.16 2.0 1
2013 2 24 18 36 53.84 40.0512 140.5327 9.87 1.1 1
2013 2 26 6 13 18.93 40.0518 140.5297 8.86 0.5 1
2013 2 26 8 41 36.57 40.0428 140.5510 8.19 0.5 1
2013 2 26 23 34 30.21 40.0382 140.5568 8.72 0.6 1
2013 2 27 23 27 56.40 40.0350 140.5325 8.65 0.5 1
2013 2 28 1 49 22.98 40.0288 140.5375 8.83 1.7 1
2013 2 28 1 50 33.72 40.0378 140.5292 8.71 0.1 1
2013 2 28 1 51 33.14 40.0367 140.5263 8.62 0.3 1
2013 2 28 3 21 36.23 40.0282 140.5377 8.22 0.6 1
2013 2 28 10 23 55.08 40.0302 140.5372 7.37 1.1 1
2013 2 28 18 31 11.19 40.0483 140.5523 9.59 0.5 0
2013 3 1 0 18 21.70 40.0368 140.5327 8.99 0.6 1
2013 3 1 11 38 15.32 40.0305 140.5207 9.60 0.6 1
2013 3 1 18 53 26.29 40.0423 140.5368 9.08 0.8 1
2013 3 1 20 43 55.73 40.0262 140.5377 7.98 0.8 1
2013 3 2 19 19 5.20 40.0428 140.5518 10.54 0.8 1
2013 3 4 0 21 6.33 40.0368 140.5217 9.19 0.7 1
2013 3 4 0 45 34.76 40.0380 140.5207 9.60 0.9 1
2013 3 4 2 34 35.43 40.0355 140.5220 8.79 0.6 1
2013 3 4 7 9 36.46 40.0357 140.5217 9.16 0.6 1
2013 3 4 12 55 44.76 40.0270 140.5338 6.03 0.2 1
2013 3 4 13 47 25.57 40.0368 140.5435 9.02 1.3 1
2013 3 4 16 5 53.02 40.0370 140.5318 7.26 1.3 1
2013 3 5 10 31 55.09 40.0390 140.5263 7.66 0.6 1
2013 3 5 10 32 6.57 40.0380 140.5323 8.21 1.5 1
2013 3 5 10 32 36.40 40.0425 140.5240 8.39 0.8 1
2013 3 5 22 27 55.15 40.0497 140.5573 10.67 1.2 0
2013 3 6 8 47 47.27 40.0372 140.5517 8.32 1.5 1
2013 3 6 11 52 8.68 40.0343 140.5528 8.12 0.9 1
2013 3 6 20 4 52.64 40.0473 140.5557 11.00 0.5 1
2013 3 7 3 1 12.28 40.0420 140.5443 10.06 0.2 0
2013 3 7 8 22 25.17 40.0332 140.5240 7.98 0.7 1
2013 3 7 17 48 0.51 40.0375 140.5313 9.75 0.9 1
2013 3 7 21 25 12.22 40.0387 140.5302 8.83 0.9 1
2013 3 8 9 16 51.93 40.0360 140.5585 8.50 0.7 1
2013 3 8 22 17 20.31 40.0385 140.5345 8.55 1.2 1
2013 3 9 2 38 53.70 40.0523 140.5382 9.57 1.0 1
2013 3 9 6 46 20.16 40.0378 140.5288 8.44 0.9 1
2013 3 9 7 7 22.68 40.0375 140.5303 8.15 1.3 1
2013 3 9 17 10 55.84 40.0250 140.5405 6.61 0.1 1
2013 3 10 13 56 35.93 40.0542 140.5385 10.22 1.3 1
2013 3 10 17 34 1.58 40.0382 140.5292 8.19 0.9 1
2013 3 11 2 54 9.13 40.0477 140.5457 9.95 1.5 1
2013 3 11 7 52 5.82 40.0555 140.5348 9.20 0.6 0
2013 3 11 7 52 10.47 40.0467 140.5508 9.93 0.9 1
2013 3 11 12 14 7.05 40.0307 140.5400 9.21 0.5 1
2013 3 11 15 14 5.72 40.0388 140.5273 8.01 1.0 1
2013 3 11 15 37 23.46 40.0497 140.5435 9.05 0.6 1
2013 3 11 15 49 30.93 40.0463 140.5463 10.35 0.4 1
2013 3 11 17 11 50.72 40.0397 140.5312 9.39 1.4 1
2013 3 12 4 41 54.70 40.0295 140.5353 8.81 1.4 1
2013 3 12 4 43 14.82 40.0293 140.5333 8.24 1.3 1
2013 3 12 4 43 23.99 40.0317 140.5267 8.32 0.9 1
2013 3 12 4 43 57.87 40.0308 140.5318 9.61 1.2 1
2013 3 12 6 49 51.57 40.0382 140.5310 8.22 0.8 1
2013 3 12 8 5 34.16 40.0343 140.5432 8.60 1.3 1
2013 3 12 10 0 56.97 40.0337 140.5423 7.96 0.6 1
2013 3 12 13 13 54.47 40.0392 140.5257 7.97 1.0 1
2013 3 12 14 37 47.99 40.0472 140.5445 10.42 0.9 1
2013 3 12 23 31 51.23 40.0352 140.5443 8.68 0.8 1
2013 3 13 1 25 6.04 40.0393 140.5300 9.02 2.3 1
2013 3 13 1 27 6.87 40.0387 140.5278 5.95 0.2 1
2013 3 13 2 40 15.93 40.0353 140.5275 6.61 0.3 1
2013 3 13 19 32 48.11 40.0307 140.5403 8.00 0.6 1
2013 3 15 6 56 22.50 40.0242 140.5347 8.67 0.7 1
2013 3 15 7 23 34.45 40.0355 140.5292 8.37 1.4 1
2013 3 15 16 16 49.56 40.0233 140.5375 9.19 0.6 1
2013 3 15 18 42 7.26 40.0495 140.5527 10.43 0.7 1
2013 3 16 5 25 57.43 40.0312 140.5288 8.35 0.7 1
2013 3 17 0 17 31.52 40.0472 140.5278 9.10 0.4 1
2013 3 17 0 17 53.29 40.0472 140.5348 8.68 1.6 1
2013 3 17 0 18 54.91 40.0450 140.5345 9.08 1.3 1
2013 3 17 0 19 46.05 40.0450 140.5362 9.71 3.3 0
2013 3 17 0 23 24.34 40.0452 140.5353 9.13 1.7 0
2013 3 17 0 35 30.77 40.0372 140.5313 8.68 1.0 1
2013 3 17 0 37 45.71 40.0468 140.5228 9.76 0.5 1
2013 3 17 0 38 44.39 40.0258 140.5317 8.28 0.6 1
2013 3 17 0 51 1.01 40.0423 140.5422 9.09 0.2 1
2013 3 17 1 16 32.22 40.0360 140.5205 8.36 0.4 1
2013 3 17 1 19 17.56 40.0498 140.5218 7.39 0.0 1
2013 3 17 1 45 52.92 40.0423 140.5293 9.45 0.7 1
2013 3 17 2 53 33.90 40.0387 140.5437 9.77 1.3 1
2013 3 17 7 52 37.07 40.0378 140.5292 8.02 0.7 1
2013 3 17 10 7 13.85 40.0325 140.5538 9.78 0.6 0
2013 3 17 10 41 37.59 40.0362 140.5292 8.07 1.0 1
2013 3 17 12 10 6.40 40.0393 140.5453 8.81 1.5 1
2013 3 17 15 36 31.65 40.0462 140.5323 9.97 0.8 1
2013 3 17 18 35 36.43 40.0388 140.5455 8.99 1.4 1
2013 3 17 20 22 29.22 40.0375 140.5302 8.25 1.0 1
2013 3 17 23 10 9.81 40.0485 140.5535 10.05 0.3 0
2013 3 18 0 15 50.89 40.0388 140.5268 7.33 0.7 1
2013 3 18 1 14 51.87 40.0540 140.5427 10.05 0.2 0
2013 3 18 3 5 43.85 40.0348 140.5523 8.09 0.8 0
2013 3 18 3 21 30.37 40.0480 140.5497 9.64 0.7 0
2013 3 18 3 37 57.18 40.0463 140.5442 9.40 0.6 0
2013 3 18 4 52 8.86 40.0362 140.5263 8.12 0.5 1
2013 3 18 7 40 30.04 40.0353 140.5503 8.83 0.2 1
2013 3 18 10 15 6.25 40.0402 140.5300 8.24 0.5 1
2013 3 18 12 21 41.55 40.0352 140.5538 10.79 1.1 1
2013 3 18 18 10 3.32 40.0342 140.5532 9.64 0.7 1
2013 3 19 12 14 42.20 40.0303 140.5335 8.34 2.0 1
2013 3 19 12 15 0.30 40.0297 140.5327 8.87 1.7 1
2013 3 19 12 16 6.00 40.0315 140.5252 7.23 0.7 1
2013 3 19 12 18 53.23 40.0302 140.5327 8.28 1.7 1
2013 3 19 18 18 4.95 40.0297 140.5292 9.27 0.4 1
2013 3 19 20 5 30.50 40.0305 140.5308 8.02 0.7 1
2013 3 19 20 53 44.71 40.0295 140.5317 8.45 0.8 1
2013 3 19 23 1 35.62 40.0280 140.5360 8.00 1.0 1
2013 3 19 23 1 43.83 40.0313 140.5317 9.20 1.0 1
2013 3 19 23 18 10.56 40.0357 140.5532 9.99 0.9 0
2013 3 19 23 19 9.68 40.0385 140.5538 10.11 0.8 0
2013 3 19 23 35 50.61 40.0397 140.5543 10.34 0.5 1
2013 3 19 23 38 9.33 40.0410 140.5470 9.60 0.5 1
2013 3 19 23 49 9.98 40.0398 140.5512 10.06 1.9 1
2013 3 19 23 50 18.15 40.0407 140.5520 9.70 1.3 1
2013 3 19 23 52 2.22 40.0375 140.5488 8.76 0.4 1
2013 3 19 23 52 44.87 40.0363 140.5512 7.69 0.8 1
2013 3 20 0 11 28.59 40.0370 140.5528 8.62 0.7 1
2013 3 20 2 23 58.21 40.0397 140.5423 8.64 0.5 1
2013 3 20 2 26 22.14 40.0392 140.5447 8.35 0.8 1
2013 3 20 3 25 30.48 40.0397 140.5502 6.37 1.3 1
2013 3 20 3 28 24.19 40.0388 140.5553 9.74 1.2 1
2013 3 20 3 59 3.88 40.0395 140.5545 9.40 1.3 1
2013 3 20 4 44 45.47 40.0383 140.5518 10.53 1.5 1
2013 3 20 4 45 32.92 40.0380 140.5490 8.06 0.0 1
2013 3 20 4 55 2.23 40.0432 140.5498 9.55 1.7 1
2013 3 20 4 56 3.51 40.0355 140.5507 8.62 0.1 0
2013 3 20 6 17 43.67 40.0368 140.5505 7.69 0.6 1
2013 3 20 7 42 19.20 40.0313 140.5282 8.83 0.4 1
2013 3 21 1 33 46.79 40.0463 140.5287 9.06 1.2 1
2013 3 22 3 13 46.06 40.0432 140.5213 8.10 0.2 1
2013 3 22 9 23 7.81 40.0358 140.5412 9.55 0.7 1
2013 3 22 22 59 39.72 40.0395 140.5302 9.04 0.8 1
2013 3 23 15 53 43.66 40.0413 140.5277 8.65 1.4 1
2013 3 24 4 2 38.02 40.0443 140.5338 8.12 0.6 1
2013 3 24 11 49 13.23 40.0368 140.5520 8.79 0.6 1
2013 3 24 12 30 16.93 40.0373 140.5290 9.17 1.1 1
2013 3 24 22 52 11.85 40.0388 140.5288 7.88 0.5 1
2013 3 24 23 48 36.11 40.0517 140.5502 10.45 0.5 1
2013 3 24 23 54 40.09 40.0482 140.5552 9.94 1.1 1
2013 3 25 1 28 1.48 40.0533 140.5227 7.63 0.6 1
2013 3 25 2 20 34.67 40.0523 140.5445 9.97 0.2 1
2013 3 25 10 38 5.55 40.0295 140.5328 8.54 1.6 1
2013 3 25 10 40 37.16 40.0292 140.5343 8.62 0.7 1
2013 3 25 10 50 50.50 40.0483 140.5542 9.37 0.9 0
2013 3 25 10 50 58.27 40.0303 140.5328 8.22 0.8 1
2013 3 25 12 58 6.58 40.0303 140.5322 8.78 1.9 1
2013 3 25 17 50 18.69 40.0338 140.5235 6.55 0.3 1
2013 3 25 20 31 55.64 40.0390 140.5283 8.33 0.7 1
2013 3 26 1 11 26.73 40.0388 140.5500 9.85 0.3 1
2013 3 26 1 24 22.45 40.0487 140.5295 7.16 0.0 1
2013 3 26 1 24 34.06 40.0552 140.5297 8.84 0.3 1
2013 3 26 1 24 45.18 40.0542 140.5313 9.33 0.8 1
2013 3 26 6 10 50.67 40.0403 140.5545 10.84 0.4 0
2013 3 26 6 11 41.04 40.0430 140.5545 11.20 0.7 1
2013 3 26 6 51 40.80 40.0507 140.5305 9.13 1.0 1
2013 3 26 9 28 44.67 40.0468 140.5428 8.61 1.4 1
2013 3 26 9 39 38.98 40.0495 140.5418 9.44 1.1 1
2013 3 26 9 43 41.66 40.0498 140.5355 8.11 0.3 1
2013 3 26 9 45 10.14 40.0502 140.5408 9.43 3.1 1
2013 3 26 9 48 50.76 40.0478 140.5457 9.06 1.5 1
2013 3 26 11 43 44.60 40.0398 140.5292 8.65 1.4 1
2013 3 26 21 38 0.70 40.0505 140.5365 9.62 0.8 1
2013 3 26 21 47 26.16 40.0542 140.5242 9.42 0.3 1
2013 3 27 4 18 24.87 40.0512 140.5377 8.69 0.3 1
2013 3 27 5 24 43.94 40.0450 140.5350 9.70 3.0 0
2013 3 27 5 25 41.44 40.0480 140.5267 8.79 0.8 1
2013 3 27 6 4 55.55 40.0515 140.5407 9.18 0.7 0
2013 3 27 6 47 38.99 40.0438 140.5313 9.32 0.8 1
2013 3 27 7 8 30.37 40.0472 140.5382 8.69 0.9 1
2013 3 27 9 57 35.43 40.0517 140.5388 9.09 1.5 1
2013 3 27 13 16 37.03 40.0527 140.5228 9.01 0.8 0
2013 3 27 13 31 24.58 40.0445 140.5343 8.93 1.5 0
2013 3 27 14 46 24.40 40.0277 140.5372 8.41 0.6 1
2013 3 27 15 58 55.53 40.0480 140.5277 9.28 0.4 1
2013 3 27 16 2 33.28 40.0490 140.5262 9.32 0.7 1
2013 3 27 16 16 56.50 40.0558 140.5327 10.98 0.5 1
2013 3 27 17 8 1.47 40.0482 140.5278 9.30 0.4 1
2013 3 28 20 14 37.49 40.0403 140.5508 9.59 0.3 1
2013 3 28 22 59 50.13 40.0505 140.5495 9.82 0.5 0
2013 3 28 23 56 12.74 40.0498 140.5342 8.42 0.3 1
2013 3 29 1 23 54.15 40.0477 140.5473 10.71 0.6 0
2013 3 29 5 36 50.49 40.0495 140.5402 9.28 1.2 1
2013 3 29 8 29 41.25 40.0453 140.5338 9.26 1.3 1
2013 3 29 11 20 32.14 40.0382 140.5327 8.47 1.4 1
2013 3 29 16 2 39.70 40.0432 140.5340 9.20 0.9 1
2013 3 29 17 13 45.67 40.0490 140.5528 9.47 1.1 1
2013 3 29 17 45 21.69 40.0308 140.5307 8.59 2.0 1
2013 3 29 19 4 7.15 40.0300 140.5342 8.46 0.6 1
2013 3 29 19 47 48.70 40.0288 140.5325 7.73 0.5 1
2013 3 29 20 7 59.93 40.0312 140.5293 7.87 0.5 1
2013 3 30 0 46 20.63 40.0298 140.5345 8.70 1.6 1
2013 3 30 1 54 27.96 40.0278 140.5323 8.74 0.9 1
2013 3 30 1 55 1.39 40.0270 140.5300 7.79 0.7 1
2013 3 30 1 56 21.65 40.0267 140.5305 7.52 0.1 1
2013 3 30 2 7 14.11 40.0253 140.5382 9.16 1.9 1
2013 3 30 5 11 52.28 40.0543 140.5230 8.74 0.5 1
2013 3 30 6 38 25.68 40.0292 140.5407 8.99 1.7 1
2013 3 30 9 54 16.55 40.0510 140.5508 10.83 0.5 0
2013 3 31 13 22 12.03 40.0475 140.5397 8.59 0.1 1
2013 3 31 20 24 43.58 40.0305 140.5312 8.72 0.3 1
2013 3 31 20 39 26.45 40.0530 140.5242 8.62 0.6 1
2013 4 1 0 46 26.62 40.0402 140.5480 9.29 0.5 0
2013 4 1 2 42 32.22 40.0517 140.5255 9.19 0.7 1
2013 4 1 8 0 15.77 40.0395 140.5217 6.29 0.4 1
2013 4 1 8 24 30.06 40.0447 140.5442 8.28 0.5 0
2013 4 1 12 21 12.49 40.0407 140.5235 9.35 0.5 1
2013 4 1 13 7 14.26 40.0265 140.5345 9.18 0.5 1
2013 4 1 13 7 23.87 40.0237 140.5315 7.32 0.4 1
2013 4 1 13 9 11.20 40.0282 140.5350 8.02 0.3 1
2013 4 1 13 9 16.94 40.0280 140.5332 9.08 0.9 1
2013 4 1 13 10 16.81 40.0260 140.5362 9.06 0.9 1
2013 4 1 13 10 34.49 40.0260 140.5330 9.37 0.7 1
2013 4 1 18 10 56.62 40.0367 140.5265 7.28 0.5 1
2013 4 2 5 36 47.06 40.0293 140.5327 9.27 0.7 1
2013 4 3 12 5 39.51 40.0315 140.5313 8.28 0.5 1
2013 4 3 12 55 9.78 40.0273 140.5367 6.94 1.8 1
2013 4 3 16 49 53.79 40.0423 140.5532 9.53 0.6 0
2013 4 3 16 50 2.65 40.0430 140.5560 10.08 1.2 0
2013 4 3 16 51 43.38 40.0480 140.5477 9.81 0.3 0
2013 4 3 21 58 45.26 40.0460 140.5513 9.34 0.5 0
2013 4 3 21 58 53.15 40.0462 140.5542 8.52 0.9 0
2013 4 3 22 7 56.58 40.0457 140.5527 9.12 0.8 1
2013 4 3 22 20 34.42 40.0453 140.5488 9.60 0.8 0
2013 4 3 22 26 51.11 40.0460 140.5485 10.04 1.1 0
2013 4 3 22 27 10.14 40.0473 140.5543 9.98 1.4 0
2013 4 3 23 19 40.41 40.0517 140.5502 9.91 0.9 0
2013 4 3 23 21 41.81 40.0435 140.5532 9.44 0.8 0
2013 4 3 23 22 14.30 40.0452 140.5498 9.72 1.3 0
2013 4 3 23 22 21.44 40.0467 140.5472 9.61 1.4 0
2013 4 3 23 42 26.28 40.0462 140.5485 9.73 1.2 0
2013 4 4 0 1 1.27 40.0455 140.5517 9.50 0.8 0
2013 4 4 0 22 10.97 40.0280 140.5322 9.13 0.5 1
2013 4 4 0 24 7.14 40.0258 140.5348 8.02 0.6 1
2013 4 4 6 11 28.54 40.0507 140.5473 10.62 0.5 0
2013 4 4 16 18 41.79 40.0260 140.5343 8.25 0.6 1
2013 4 4 21 57 41.73 40.0270 140.5372 8.04 1.0 1
2013 4 5 1 12 39.86 40.0263 140.5380 8.26 1.8 1
2013 4 5 1 15 24.44 40.0277 140.5327 8.07 0.4 1
2013 4 5 8 18 21.04 40.0450 140.5428 9.06 2.3 0
2013 4 7 8 56 23.44 40.0517 140.5523 9.57 0.8 0
2013 4 7 10 2 49.30 40.0527 140.5545 9.15 0.9 0
2013 4 9 4 44 20.11 40.0315 140.5298 9.08 0.7 1
2013 4 9 15 36 18.05 40.0258 140.5362 9.00 0.5 1
2013 4 9 15 36 23.97 40.0265 140.5362 8.59 0.7 1
2013 4 10 11 22 0.92 40.0468 140.5252 9.11 0.6 1
2013 4 10 16 53 10.98 40.0290 140.5352 8.69 1.8 1
2013 4 11 3 11 33.00 40.0275 140.5367 8.30 0.9 1
2013 4 11 20 40 52.49 40.0295 140.5360 8.70 1.7 1
2013 4 11 20 41 35.06 40.0297 140.5292 8.16 0.7 1
2013 4 11 21 6 50.05 40.0278 140.5320 8.56 1.0 1
2013 4 11 21 31 13.69 40.0305 140.5312 8.64 1.9 1
2013 4 11 21 48 51.54 40.0313 140.5270 8.56 0.7 1
2013 4 11 22 46 57.09 40.0295 140.5322 8.97 2.2 1
2013 4 13 8 44 45.05 40.0383 140.5540 7.79 1.6 1
2013 4 13 16 3 12.95 40.0358 140.5380 8.32 0.7 1
2013 4 13 16 41 35.62 40.0433 140.5313 9.45 0.6 1
2013 4 14 0 58 17.88 40.0402 140.5562 9.73 1.1 0
2013 4 14 5 2 39.72 40.0388 140.5332 8.26 0.7 1
2013 4 14 17 17 28.57 40.0298 140.5308 8.31 0.9 1
2013 4 15 21 35 10.49 40.0483 140.5405 8.94 1.1 1
2013 4 16 13 34 40.81 40.0417 140.5510 10.58 1.0 1
2013 4 17 17 3 45.23 40.0448 140.5488 8.90 0.9 0
2013 4 18 1 25 13.68 40.0378 140.5510 8.90 0.3 0
2013 4 18 1 26 19.50 40.0338 140.5548 9.37 0.3 0
2013 4 18 1 33 10.94 40.0387 140.5492 8.02 0.4 0
2013 4 18 1 33 57.56 40.0362 140.5517 8.79 0.3 0
2013 4 18 1 34 31.72 40.0367 140.5538 8.94 0.5 0
2013 4 18 20 38 0.81 40.0455 140.5330 8.51 2.5 1
2013 4 18 21 43 31.36 40.0387 140.5390 8.99 0.5 1
2013 4 19 11 52 1.13 40.0293 140.5532 6.74 0.9 0
2013 4 19 17 16 37.19 40.0303 140.5347 8.69 1.7 1
2013 4 19 20 54 20.57 40.0255 140.5420 9.52 0.3 1
2013 4 20 2 38 11.70 40.0413 140.5268 7.74 0.5 1
2013 4 20 14 21 44.00 40.0272 140.5358 8.56 1.8 1
2013 4 21 5 23 4.60 40.0420 140.5328 8.93 0.7 1
2013 4 23 0 5 3.51 40.0548 140.5458 10.07 0.6 1
2013 4 23 2 2 35.26 40.0525 140.5223 8.49 0.5 1
2013 4 23 18 44 4.69 40.0367 140.5350 8.16 0.8 1
2013 4 23 22 27 1.62 40.0520 140.5545 9.24 0.5 0
2013 4 23 22 27 57.56 40.0515 140.5548 9.25 0.5 0
2013 4 24 4 41 58.01 40.0375 140.5268 3.97 0.1 1
2013 4 26 7 1 28.61 40.0457 140.5352 8.99 2.2 0
2013 4 26 19 5 9.93 40.0513 140.5422 9.10 1.8 1
2013 4 26 19 7 7.74 40.0518 140.5335 7.92 0.4 1
2013 4 27 21 5 35.80 40.0443 140.5570 10.11 0.9 0
2013 4 29 0 10 54.00 40.0300 140.5317 8.33 0.7 1
2013 4 29 8 58 8.05 40.0390 140.5375 10.84 0.9 1
2013 4 30 16 53 0.40 40.0345 140.5498 8.85 0.6 1
2013 4 30 16 56 22.67 40.0332 140.5495 10.57 0.4 1
